rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,zero_crossing_rate_mean,zero_crossing_rate_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,file_name,file_path
0.005271651,2.972518e-05,973.941744053571,94370.18438509526,1617.9422112119264,207641.82679794478,0.0315495068812887,0.00012611316607673715,-549.5688,7740.7305,156.92598,1521.618,6.6085067,544.9225,34.41794,74.89509,13.262543,64.54471,5.755498,71.28898,5.049178,81.472946,-3.0021248,74.16322,2.0655556,53.473938,3.0766711,30.591173,2.0161984,42.931328,3.2393878,30.578926,5.6650777,17.27666,5.703503,17.142622,3.631053,15.387464,4.097749,14.3549185,4.335036,13.827972,3.367754,15.468624,2.6315458,20.565296,1.6582319,23.710106,classical.00080.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00080.wav
0.016523069,4.92966e-05,1214.2822970878772,83210.67557920264,1540.1055600847728,54681.37292848585,0.06059449375967492,0.000434015688895128,-374.70712,3101.2454,153.82979,587.5302,-21.566372,226.05087,20.827906,93.84249,7.0056,67.85939,-3.9450903,68.853035,-2.5202682,102.133995,-2.8119185,61.25873,-4.29393,67.32982,-4.5041556,59.095505,-5.7573133,49.290955,-4.251545,35.677704,-3.8463347,48.776737,-4.5945964,49.82937,-3.6395993,44.187305,-2.2935603,46.718174,-3.1204188,54.853504,-0.20893544,67.030304,2.6235898,75.725204,1.8088654,102.6058,classical.00081.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00081.wav
0.013566968,0.00022943669,1800.8928269984278,285449.0716620285,1781.056072489225,63036.67658466824,0.1244136467806695,0.0038532238957061605,-422.52185,6853.432,89.862335,1013.5091,-18.722885,438.18732,37.790737,108.86353,5.9996195,139.04248,4.154318,79.389984,-2.0048811,105.87138,12.106899,123.18787,4.161266,129.32909,13.798172,148.68379,2.83407,84.35564,5.8934073,106.111694,6.109929,247.78319,8.134341,183.17842,12.357297,128.68645,7.0925574,136.59814,2.4075058,126.05082,0.77673787,68.401146,-3.418572,162.7216,-0.7660949,159.48424,classical.00095.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00095.wav
0.13464503,0.0027097217,1327.4460022549308,36137.10743814922,1327.04559516907,34378.43065527353,0.09389946999564629,0.0002808429566874678,-160.30829,2444.8013,164.10988,486.00705,-48.869396,183.39037,1.5854553,112.36784,-7.587361,99.96736,-2.6305325,33.45234,-11.075482,32.360977,-7.030529,37.084866,-8.122639,40.044186,1.2342359,43.44532,-5.489139,50.88161,-4.219432,45.960197,-5.4618487,59.756332,-1.7150346,77.3259,-3.0874958,86.644135,-1.2914723,50.229603,-6.0990934,53.606026,-0.9336972,71.98064,-4.0465817,52.489067,-1.5560484,103.90833,classical.00042.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00042.wav
0.18988334,0.0036450278,1680.124551834299,94050.40071435305,1706.9959968536698,53034.814299339225,0.09676302032943111,0.0006887879290867801,-81.114716,2717.424,129.0993,374.4308,-42.53501,138.39769,33.17053,116.30787,5.6650515,101.31112,-6.4021697,97.3147,-2.2578776,94.82528,7.373251,87.258934,-18.719555,64.68343,2.498794,44.664413,3.7869658,73.35312,1.9335486,47.758537,-10.067925,58.969368,0.9452923,36.915348,-3.568221,38.093582,-6.1668425,38.99974,-8.0319195,35.770226,3.772718,39.151318,-5.0311837,35.007618,-0.855688,47.47006,classical.00056.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00056.wav
0.01974267,0.00016770442,1396.68522626933,87180.00322728221,1525.2258356907862,67277.49242132161,0.07266830586058437,0.0006082910119151481,-358.62088,5649.0566,129.07175,710.9911,-30.375967,647.0346,19.868938,121.026436,-10.3735485,206.28961,-0.6689939,99.12006,-10.598711,126.73934,1.5311943,66.34773,-3.9643679,123.878365,1.862737,73.37091,-8.828218,75.76384,-7.1757784,60.94807,-8.212218,66.23313,-5.941687,75.13912,-0.11183393,82.34383,4.277708,92.230385,8.971481,118.39255,12.802391,177.4221,14.687128,231.27008,11.502865,254.63733,classical.00040.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00040.wav
0.17536418,0.0021571682,1712.502429810486,109955.46397808116,1607.5986601108814,49634.663061498584,0.1163216700125774,0.0014197229514929484,-106.19827,3638.8457,127.36677,738.5901,-45.283485,271.0493,31.273464,157.60217,4.307881,436.07712,-5.071319,115.80517,-16.127438,251.17622,14.691636,301.7629,-7.9108977,136.6659,-1.2249616,280.57086,2.9861116,324.2914,17.465303,297.6592,-4.070739,262.94156,1.781319,124.79627,0.5985727,198.58536,4.6131167,124.10439,-9.989264,80.94926,-3.3457108,67.19056,-3.103037,64.336,1.90588,66.47978,classical.00054.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00054.wav
0.057385672,0.0008830862,1559.9145704722648,54902.549912498485,1616.1775644371864,46440.83142084153,0.095223536063274,0.00033896637231522586,-234.39807,4016.955,130.25604,256.42386,-39.52579,123.012665,19.335432,61.276302,-6.791137,67.44748,-5.129616,39.434734,-3.7068691,49.37461,-4.0398827,72.013275,-5.0712156,111.00675,-1.3672653,42.24967,-7.7355876,72.02292,-4.381986,83.44488,0.4644612,93.88228,0.78323925,97.167076,5.4467053,99.05546,8.772251,101.190865,7.0368614,66.195564,2.4159005,95.81318,-2.306019,97.50208,-0.24666952,110.031105,classical.00068.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00068.wav
0.041881453,0.00047178313,853.6829444089578,21467.498751507737,999.0445107775531,28734.752608744693,0.050813373766447366,0.00011624038918740551,-338.74237,3841.6768,190.07816,452.94513,-16.297207,679.58777,3.7067213,142.75282,-0.44943804,94.31298,-8.885262,49.597076,-10.400798,37.90493,-16.365503,53.87168,-13.28694,36.42888,-10.802758,54.743553,-8.6501255,46.251507,-8.284984,56.01977,-4.621447,41.419422,-3.796157,38.012188,-4.552878,69.98002,-3.6625013,128.11658,-0.9386795,130.54553,0.538513,72.84458,-0.26869452,42.49524,-1.5664256,61.948692,classical.00083.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00083.wav
0.036711868,0.0004644979,1494.1414896261622,92255.71001431506,1670.8509174184226,31682.31486732139,0.08596414382981811,0.0009174816846584158,-280.6966,1133.6161,122.72787,229.8604,-14.399631,169.4611,26.858192,37.4882,1.3491058,62.93974,5.9984617,50.37164,-13.107839,67.01652,3.372405,108.02131,-11.561875,79.978226,5.18422,72.18936,-1.0554048,146.29568,2.766315,129.90279,0.062620886,122.688614,1.3444909,137.62305,1.5232931,119.84641,-2.2084231,96.48244,0.7709293,74.33765,-3.9745803,52.48201,-9.137078,117.95893,-6.9254327,104.54533,classical.00097.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00097.wav
0.056985863,0.00078621856,1932.888053832723,191298.79809082672,1740.3763697107383,27412.041798740844,0.11760435311048761,0.00238071014862075,-203.57973,3762.723,111.21185,946.6362,-51.52381,173.69685,39.487457,64.85875,-10.557478,130.32011,11.91005,64.0797,-13.180359,97.09425,15.118847,107.59167,-7.295891,72.20296,13.371148,115.619484,-7.3100176,67.22939,3.8392942,109.55222,-3.7789733,87.8348,5.3042583,75.913666,4.1119666,71.89402,6.6485586,49.234688,2.9937017,39.915012,3.5417767,52.947792,-3.3576097,87.08331,-3.6790984,108.1769,classical.00096.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00096.wav
0.042984698,0.00021733329,1415.9003256241876,119100.06731415544,1449.6385343067031,66062.80653545802,0.08741254776993033,0.0009700055158836765,-263.94116,2923.6357,142.08556,1096.1504,-51.360687,347.17236,5.006432,118.582794,-20.268173,127.72605,-17.134333,93.07476,-16.058676,92.92966,-20.295485,81.44445,-15.032392,105.894516,-9.737086,68.35367,-8.412293,68.696,-11.780579,120.65216,-6.8770046,79.63229,-4.601879,75.76377,-2.03896,66.831696,-2.371566,99.11514,0.960765,59.286026,3.0173519,92.09616,1.3729331,128.56723,5.5490975,93.4879,classical.00082.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00082.wav
0.029157326,0.00014834492,1349.6925100575413,41518.403729781414,1523.0177558723365,34740.73721801968,0.0793060208252709,0.00043994510629934906,-321.14047,1760.5516,136.2992,284.43857,-28.3112,197.15538,30.998919,101.78696,0.5706612,54.305206,0.23818377,70.43044,0.6558698,53.997158,-1.3473414,46.763176,-0.059406117,47.90096,-0.42693824,61.42153,-6.1812034,67.25907,-0.14653786,71.83433,-0.46362925,93.63741,-0.7309234,63.532253,7.4790087,98.85694,10.974194,159.21532,7.8369656,185.4398,4.328245,109.12157,2.9835815,106.99134,5.8446727,104.569855,classical.00069.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00069.wav
0.013055811,0.00011278736,1079.6946857519904,146024.44528681616,1388.940319207196,180326.27213744802,0.0593658541747291,0.0005211535745210076,-483.99167,4518.6763,144.1572,1623.2086,1.3884621,479.5425,8.061826,133.77226,4.924665,115.74388,-2.314229,56.297062,-2.7396264,46.925148,-6.8447433,43.075745,-10.157624,58.768475,-8.065848,74.09435,-7.1533823,60.0104,-10.562877,66.28914,-7.790151,115.25256,-2.9530897,123.25911,-0.25885803,73.35747,4.30322,151.48744,5.3121796,201.17767,0.19799954,169.31561,-4.535213,170.2145,-1.8900101,277.8004,classical.00055.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00055.wav
0.02129823,0.00058932765,1329.2802222166997,109891.99884198893,1415.431309186356,40838.07183888077,0.07885402053502322,0.001148386993885502,-368.44897,5205.328,124.26902,467.83325,-31.590298,426.6112,17.600601,178.71089,2.316026,173.32333,-5.953187,84.45246,-11.809838,221.98184,-5.5536103,124.46406,-5.409815,141.70337,-1.3020505,38.42656,-8.426681,59.474472,-3.6141763,131.30634,2.2090251,207.73785,-0.04743419,110.52325,0.23453297,72.668526,2.5069356,62.571835,3.0938284,97.40052,4.8456397,79.12418,6.2318354,73.33216,8.73773,100.18963,classical.00041.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00041.wav
0.03888403,0.0012460204,1278.6835143032213,67333.2068175126,1312.0185710840979,53715.23413920592,0.08178654248500387,0.0004308369503409712,-319.3031,9469.3125,143.65369,680.3578,-31.157194,496.97952,10.900627,374.7241,-5.546126,151.38765,-4.2661014,125.560974,-8.948487,56.22084,-5.5900893,117.93417,-8.022011,89.27987,2.3372133,99.6863,-4.4729066,124.95877,-0.32208624,87.51652,0.9768365,78.93307,1.1442189,84.16394,-0.4855136,80.955894,-1.3047428,81.74837,0.13840072,115.44556,1.491492,137.92064,3.7071493,142.12888,3.071068,158.07706,classical.00026.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00026.wav
0.008045407,2.0925487e-05,792.7095747634518,14957.826146331965,1204.9426678838179,23947.114884281826,0.03659671748016641,6.238083352102585e-05,-498.57498,1806.7844,177.54117,139.04495,11.208579,100.82787,27.637669,48.469067,-2.842388,66.72413,5.0924764,40.354176,-6.602179,65.7424,-1.0562315,37.378315,-4.144278,53.54826,-3.0497332,38.999275,-9.909518,43.27075,-8.577947,32.11285,-9.190887,32.167637,-11.931205,33.39735,-9.187867,29.63286,-10.892634,32.598606,-8.851478,40.244804,-3.9322498,44.107597,-2.3915598,41.631958,-2.300831,47.999557,classical.00032.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00032.wav
0.01235949,0.00018664724,1128.3726770927867,124886.00106349346,1376.0245521683833,82383.84960558741,0.05441860517850232,0.0006787595511540291,-429.07828,7325.1206,120.75496,1454.9666,-1.6933031,691.4642,17.94511,72.53212,7.7360578,161.37422,-2.045782,68.73339,-3.9422104,115.929504,-2.5327277,82.5503,-0.58292156,58.41214,-0.8013211,55.96854,-9.0540085,82.26322,-3.6860383,106.98469,-0.9785526,182.69154,-5.00164,258.38696,-3.8111613,165.4732,-2.4120615,90.17125,-1.9009867,89.180145,-0.3142998,63.557644,3.4160488,70.42287,3.1403906,84.659004,classical.00033.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00033.wav
0.028418107,0.00020735856,901.6958936246706,27381.335910196343,1171.7307141990234,26222.257715673357,0.05346396242501935,0.00027764359429577345,-366.2237,4062.49,181.60088,146.16258,-5.5179424,323.10107,27.011501,88.81687,-4.8261056,121.0729,4.6080713,91.8905,-10.547686,50.71217,0.1610808,47.942085,-11.137253,94.64428,3.5861037,50.35134,-10.332078,63.239334,-1.0833192,88.88633,-4.600212,95.88267,-0.4837711,76.10175,0.8297964,71.08861,0.24849333,49.886524,2.128667,76.01246,0.69883287,53.61384,1.0292791,62.11538,-3.063223,98.9643,classical.00027.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00027.wav
0.007992957,2.985559e-05,1184.808361894457,182475.42734730337,1525.2264764588097,83533.10744523411,0.05762795840992647,0.0010791249082043315,-475.7995,5822.659,141.51396,1230.1826,-8.466584,471.60373,34.005733,65.758934,0.515836,151.70479,6.041952,38.100582,0.025493562,90.6818,9.549573,211.99596,2.1611204,134.16304,7.0921845,128.01866,-8.047305,159.39925,-0.10831322,118.762375,0.77970034,171.65968,3.860341,149.07751,5.304476,79.461655,4.6604652,93.445595,6.871285,83.20228,5.396136,120.99663,1.0478888,103.17192,-6.4974,123.12519,classical.00019.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00019.wav
0.026804056,0.00034210202,822.519887645829,68152.92373074072,1136.0822885287964,66815.22541339854,0.03946744842056889,0.00028014974111144277,-373.98587,5778.886,172.43594,539.1405,6.403482,647.5276,20.156355,145.47987,5.8423195,270.48596,1.5928702,96.350075,-6.714083,74.28394,-1.1901206,76.243095,-0.29467547,90.56754,0.33484736,78.56058,-6.553661,70.53735,-7.2994623,61.383244,-7.3275323,72.84508,-10.212506,69.83757,-6.1499696,48.599586,-2.4341438,37.684853,-2.6731603,41.24826,-2.2820034,45.30325,-1.1516695,69.72552,-3.814449,88.674,classical.00031.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00031.wav
0.06412117,0.00051846297,1184.0020333510963,54106.12085833862,1304.7021617379153,32226.317919208537,0.06833121946352554,0.0003861275996476997,-221.25256,879.3699,173.34415,382.96808,-37.44806,80.8693,24.358032,36.58809,-8.681726,46.520298,3.3883166,51.46185,-12.8347645,38.356236,1.0803089,44.207993,-15.328489,56.02945,0.41325742,66.30609,-9.626834,66.42162,2.2910507,77.58809,-4.4796715,63.806404,0.36491424,52.13493,-1.4855715,41.31804,1.8099158,41.918816,0.22219145,35.38072,-0.96947527,48.08097,-0.48335534,49.627426,-6.257879,69.541985,classical.00025.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00025.wav
0.06668085,0.000559053,1253.126804464001,57987.43582868379,1371.3638847072687,46832.14604628294,0.07167416977070433,0.0003173975595777396,-223.14749,1956.9956,163.24768,322.5357,-34.41339,60.342056,24.182224,63.74711,-10.302926,84.53761,3.228544,71.16567,-12.875978,57.915936,0.8123235,74.88898,-14.28226,63.929283,1.668858,85.0673,-10.140786,62.831783,0.24625526,79.959946,-4.5455923,68.06753,0.10671543,64.65166,-2.8649697,55.496292,1.3500112,40.19117,-0.34257293,42.76126,-1.0592954,69.926506,-1.0882353,84.55746,-8.053764,102.005905,classical.00024.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00024.wav
0.029732168,0.00027407391,1243.9748190887688,128995.60937686087,1358.8393167806132,57745.07932191468,0.06375358274477554,0.0008597964734191251,-315.64325,3931.3672,149.66757,506.5001,-30.604973,425.86633,23.234123,56.42672,-8.702611,230.61024,-10.108775,54.36851,-15.733466,86.84954,-4.043398,72.82558,-7.6552343,96.94209,0.046754632,73.30829,-11.139092,53.42664,-7.666956,71.89338,-5.8715305,63.35576,-4.867037,58.95421,-5.147101,54.98205,-5.412076,64.9428,-3.1707041,60.14448,1.4486794,55.515167,0.12786265,63.843407,-4.1796613,73.019066,classical.00030.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00030.wav
0.018674457,0.00032030226,1158.0673606118883,187803.22129107325,1321.1360916834326,148839.91662355902,0.07069722934404024,0.0008240386228518713,-405.61816,4827.9707,145.64871,1866.0376,-0.7964676,454.32043,23.039616,203.43251,9.238781,89.1399,-2.6532829,71.464745,-5.7444515,70.5279,-2.0944672,162.62361,-0.6394046,106.6802,6.749065,95.053795,2.804095,128.5998,2.444736,146.05919,5.0884643,108.50002,2.3844085,121.840385,1.8643593,130.4751,2.503649,76.47783,1.5208702,69.56565,-2.2654169,86.65005,-1.4509188,106.021675,2.6193488,163.60556,classical.00018.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00018.wav
0.038920388,0.0006728226,1369.8588725265681,173823.57378983885,1466.217297882229,50193.49010195026,0.07358969106762771,0.0014755650392482287,-309.21454,4600.885,138.62975,975.61066,-29.706308,309.19147,33.611176,90.637314,-0.37298068,153.85751,5.2332892,66.16185,-6.331376,76.68704,3.2749522,81.625626,-6.7087426,173.97115,-0.6906143,114.37097,-13.244273,91.34255,-8.525515,140.40605,-9.663675,122.68223,-4.2996383,206.04233,0.25347996,247.4346,1.0209864,140.2707,1.9132406,146.5245,3.7194793,133.84349,2.5582714,164.64107,-4.9265,252.7136,classical.00034.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00034.wav
0.03842355,0.00051614735,1218.3228153192092,106167.25048217249,1353.589439446802,78939.47024264022,0.06983385587993421,0.0005182203118480998,-300.93326,5363.849,161.10004,911.03674,-24.239122,316.50745,27.964233,160.32666,-2.8561387,129.7114,2.3840172,72.507324,-11.2654085,84.62857,0.22153457,85.99523,-6.840238,70.38347,6.093918,76.6611,-8.134046,114.91034,-1.8028662,127.56268,-4.1084423,124.52288,-2.0476925,101.81083,-1.6012325,97.9285,0.6509453,90.885925,1.455736,58.16099,-0.21886311,56.230213,-1.2908881,96.80995,-7.1007433,92.772026,classical.00020.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00020.wav
0.034043953,0.00045979762,1516.6378194744116,80434.29061840747,1629.210115591895,36048.28279398687,0.07881830646526702,0.0006527922302548786,-292.09222,4864.519,127.771935,253.16249,-29.912977,202.0484,37.448517,85.64221,-9.566536,112.48955,5.1093106,77.47446,-13.828143,84.50853,7.0302773,61.51855,-7.03577,93.75581,6.4925942,97.14611,-9.908068,119.686264,4.71101,122.72303,0.37111402,164.87784,1.4642909,148.49391,3.3891497,152.3387,6.075154,143.29634,0.9561072,142.21826,-0.7591181,94.127686,-2.1001723,122.09767,0.7612394,104.277916,classical.00008.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00008.wav
0.023798449,0.00019985595,1216.5096078429997,121127.98669613035,1583.0439467818703,73008.89718170713,0.05628745253241099,0.0007702229522614047,-356.07822,5144.024,139.78384,595.2415,-6.2712865,222.50215,43.185658,75.439766,-8.864918,121.1651,11.045226,63.878006,-8.384236,70.43849,4.4216914,55.417305,-8.271153,83.961555,8.679258,59.12339,-8.126613,59.24226,3.4298167,62.971893,-1.4401659,80.91685,-0.41990888,75.753075,-1.7215625,81.911896,-0.297192,79.442825,-0.656102,80.8103,1.1571457,105.109856,-0.6194196,92.604416,-0.2550761,88.149925,classical.00009.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00009.wav
0.045459274,0.0015095074,1371.4141182994454,108130.67399979758,1441.1461004092175,78562.46827973703,0.07959475679663312,0.000555444957522609,-278.2042,9447.025,147.8671,683.4165,-31.556414,192.30577,20.345192,131.3876,-9.578133,108.307495,-6.249361,167.18698,-13.594331,111.828545,-0.66840774,118.649475,-7.2713423,76.81786,1.0139875,108.82883,-11.756946,84.78117,-0.965596,74.042206,-2.2134905,141.34605,-0.5722111,81.00682,1.8699331,99.06515,5.1420574,63.80034,2.6242404,54.79263,0.82584393,58.21523,-1.6418028,81.25649,-0.10509888,117.67495,classical.00021.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00021.wav
0.040618625,0.0006419801,1016.5234112136988,264671.9540384311,1152.6886882497595,106861.13806269279,0.06117026503241099,0.0020330639776345505,-319.71567,5668.773,165.966,999.6202,-11.888592,1117.9172,27.243073,175.47693,7.8570604,215.63028,1.7310278,76.68975,-7.8423862,105.64877,-2.4146547,59.26693,-2.9062738,84.29185,-2.5344403,69.0926,-11.367972,53.076492,-4.6179123,107.29475,-4.486722,81.433716,-7.4545703,58.318245,-5.585877,63.05632,-1.8794006,54.73885,-1.2866747,66.8472,-1.4281433,50.36205,-0.49553198,68.848755,-4.107356,64.47185,classical.00035.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00035.wav
0.017136674,4.5065815e-05,983.9589168257696,47076.19657056595,1404.527952591306,24710.400178134543,0.04424160700464396,0.0003457492460890672,-406.89087,3322.178,163.12357,219.99802,-2.4060068,413.48828,32.443066,85.89473,7.911541,95.865456,9.674607,59.96466,-5.4708905,75.79683,9.531263,36.93309,-3.097324,37.198166,10.196461,50.945984,-10.383521,92.657745,-5.3834944,86.36479,-8.074343,87.04743,-2.0637014,91.127525,0.36940536,65.53826,3.4073343,71.50547,3.482914,96.54189,7.3899374,88.269806,6.4306226,109.99054,0.18344298,113.33449,classical.00023.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00023.wav
0.041524936,0.00091509515,1534.5319251684773,187518.50016440047,1465.1521404666514,55470.41674626951,0.09398299178840944,0.0017364167809914306,-275.3245,5744.462,125.29501,1018.5005,-41.056137,509.35745,24.602798,123.71224,-4.7983637,238.98119,-4.257354,93.14097,-15.023049,158.64223,-5.045767,82.69422,-5.0010467,110.38847,2.4738576,100.475716,-10.888889,53.17756,-8.0153265,77.5048,-5.171648,109.8006,-4.6217575,71.535286,0.7124209,103.30094,6.5214834,135.40141,5.897318,103.04008,2.6882682,85.74369,-2.0213518,65.68926,-8.057042,106.18167,classical.00037.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00037.wav
0.016009063,0.0001896468,1281.882113007041,302057.3640345166,1502.930629212639,133546.40929044312,0.05944994285748839,0.0011619250073755167,-419.2363,3957.4155,127.45133,1452.6892,-3.7804835,309.90375,23.20501,160.47838,-4.3423214,249.8414,4.0318303,123.14827,-8.209463,161.743,-7.6201677,45.472603,-7.076394,70.07729,-2.9175484,42.88609,-7.4088373,58.99629,-5.4359674,48.98145,-9.099227,51.38655,-10.625564,64.50774,-5.739466,68.490234,-0.39526975,89.43279,7.0305214,136.34439,5.597071,143.66452,-3.4775066,169.97313,-5.1729984,85.019165,classical.00036.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00036.wav
0.04789636,0.00088580605,1211.2201713668424,56487.80385320596,1367.0697423863485,55963.5517655165,0.06847823293585527,0.0003942133000168172,-278.75314,9726.353,160.0093,463.97098,-28.395124,433.54944,23.057526,138.765,-2.6895492,194.92384,3.0071967,59.27388,-11.288128,87.93943,-0.5126734,52.600716,-11.358439,87.206696,3.172612,45.82306,-5.1020727,95.75141,4.337942,71.81916,-4.069177,64.28536,-0.16024931,72.37425,-1.6665823,63.809895,1.6420211,56.220406,1.0038536,39.296505,-0.7637248,39.53719,-3.8314486,61.228733,-3.553897,117.05477,classical.00022.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00022.wav
0.040872086,0.00077259215,1358.9653747270324,130233.85652235325,1516.2603980486065,48190.629468715335,0.07317019247049149,0.0011493215641316997,-286.83157,7855.935,135.91328,530.91815,-24.42954,524.31305,36.655327,142.77875,-6.2404923,155.05664,6.9617357,71.08761,-8.160159,105.698746,3.8367553,155.5215,-4.3953075,87.17644,6.430531,104.65245,-4.1230793,82.30515,1.5477715,93.07903,-4.352198,68.90668,-3.0163548,67.25201,-0.0037269238,64.25932,5.6434565,159.82259,3.428645,121.70165,2.8360622,69.385544,1.1035041,63.922382,-0.2885957,91.26079,classical.00007.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00007.wav
0.03172981,0.0006836249,1388.2184780842108,217666.03890221933,1456.5418488942796,88842.64842660076,0.08091655530427631,0.0010061963612032535,-343.1109,9891.707,140.09058,1650.2856,-20.911238,411.11227,32.33016,127.99262,-3.6884243,153.23819,2.938385,112.863205,-10.664723,86.89431,0.32285613,106.06521,-5.7820325,151.16042,7.6830406,170.88654,-3.6784933,178.23569,2.555208,119.5197,-3.4979398,107.98042,-2.2452679,88.42581,-0.83965665,111.09881,0.88056403,98.5946,0.47334152,67.315285,0.94303334,86.513596,1.8702655,180.34743,-0.63579446,156.22226,classical.00013.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00013.wav
0.031411357,0.00061502267,1179.9626277797502,123457.47827532924,1332.0482414221065,62779.035149551884,0.06597654738293343,0.0007395060447714206,-362.6841,7766.905,143.94998,1298.1941,-18.979715,512.1366,30.650597,104.2641,1.0209996,116.271126,0.28562644,74.100555,-7.989069,88.77715,-3.8489027,55.57977,-8.950714,116.71079,3.2444777,95.84927,-4.465561,200.3877,3.6473393,256.01636,4.935757,221.54166,3.2860973,241.98698,6.360412,201.57529,6.066524,130.69028,3.8465796,109.47349,-0.24662663,77.55298,1.1691487,106.961395,1.7843101,127.331245,classical.00012.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00012.wav
0.033225466,0.00034849852,1372.8356016729224,70336.72527574019,1579.2705028891169,30073.232689383487,0.07294872744533669,0.0007313506187469875,-295.71918,3992.1992,134.54515,308.14276,-22.454258,160.08147,40.755867,85.68655,-5.878188,118.07284,9.275404,69.63775,-11.877491,85.58158,6.2954435,85.587296,-8.868712,57.085575,4.404196,76.710976,-9.379361,105.2061,4.0625086,82.82899,1.62337,93.87924,5.1362185,80.13796,5.441958,100.603355,2.2836852,84.47784,-1.8132241,98.24356,-2.9252083,100.37818,0.13592447,87.78499,3.1908145,102.62799,classical.00006.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00006.wav
0.044325598,0.0010923968,1279.082597699989,92151.78154270699,1338.8348270523993,49323.11386379485,0.07587841494533669,0.0007515493964801909,-275.9743,6586.311,146.33841,486.50513,-36.568176,377.02505,24.183784,258.0633,-2.5333045,165.2266,-2.1832225,88.8482,-13.287472,94.47683,-6.5116854,79.478714,-9.391294,72.08115,-3.134729,60.534008,-11.5409775,66.81333,-4.1947064,62.88175,-1.6822855,108.35222,-1.531603,69.82342,-3.1944356,72.080315,-1.7692393,50.947037,-2.2508285,59.020245,-3.5466778,51.393623,-2.9898117,89.32263,-3.2948532,97.62271,classical.00038.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/classical/classical.00038.wav
